"List ID","List Title","Item Title",Link,"No Follow",Ugc,"New Tab","Sub Title","FA Icon Class","Use Favicon","Attachment ID","Attachment Title","Direct/External Image Link",Upvotes,"Item bg Color",Terms,"List Holder Color","Item Background Color","Item Background Color (Hover)","Item Text Color","Item Text Color (Hover)","Item Sub Text Color","Item Sub Text Color (Hover)","Item Border Color","Item Border Color (Hover)","List Title Color","Filter Button Background Color","Filter Button Text Color","Ad Content","List Order","Post Status","Long Description",Tags,"New (supported value  1, 0)","Featured (supported value 1, 0)","Generate Image from Website Link (supported value 1, 0)","Generate title and subtitle from Website Link (supported value 1, 0)"
27408,"Mobile App","Test item from frontend",http://google.com,1,0,1,"This is subtitle for test item.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/03422a92a2d9812d4266909dbcb4a005_sldwebsite-1.jpg,,http://dev.quantumcloud.com/sld/wp-content/uploads/2017/08/gallery-05.jpg,124,#ffd3b6,"Design Resources, Dev Resources, Wordpress Plugins",,,,,,,,,,,,,,9,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
27408,"Mobile App","Test Link only",http://quantumcloud.com,0,0,1,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/9b844a105d4841a1aa6a739f966ba826_sldwebsite-1.jpg,,,116,#dcedc1,"Design Resources, Dev Resources, Wordpress Plugins",,,,,,,,,,,,,,9,,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor.Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Aenean commodo ligula eget dolor.",Design,,,1,
27395,"Ads and Affiliates",ThirstyAffiliates,https://wordpress.org/plugins/thirstyaffiliates/,1,0,1,"Professional affiliate link management & link cloaking tool.",fa-repeat,0,,,,341,0,"Design Resources, Programmer Resources, Wordpress Plugins",#e1f2ec,,,,,,,,,,#8224e3,#ffffff,,11,publish,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-full wp-image-28100"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/dock.jpg"" alt="""" width=""960"" height=""360"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,,,,
27395,"Ads and Affiliates","Affiliates Manager",https://wordpress.org/plugins/affiliates-manager/,1,0,1,"Help you manage an affiliate marketing program.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/36f99858badda35eea66c77631ea1e77_sldwebsite-1.jpg,,,344,#a8e6cf,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,,,1,
27395,"Ads and Affiliates","Easy Affiliate Links",https://wordpress.org/plugins/easy-affiliate-links/,1,0,1,"Easily manage and cloak all your affiliate links.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/54115c0575ea1305bc9ea5955bfe7658_sldwebsite-1.jpg,,,279,0,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,,,1,
27395,"Ads and Affiliates",Affiliates,https://wordpress.org/plugins/affiliates/,1,0,1,"Powerful tools to maintain an Affiliate Marketing Program.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/265ff7ddddb3c0c6426e95ea8942a3b9_sldwebsite-1.jpg,,,1060,#ffd3b6,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Color,,1,1,
27395,"Ads and Affiliates","Pretty Link Lite",https://wordpress.org/plugins/pretty-link/,1,0,1,"Shrink, beautify, track, manage and share any URL on or off.",fa-book,0,,,,212,0,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-large wp-image-28099"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/banner-1-1024x320.jpg"" alt="""" width=""1024"" height=""320"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,1,,,
27395,"Ads and Affiliates","Amazon Link",https://wordpress.org/plugins/amazon-link/,1,0,1,"Enables you to put Amazon product links, images and bespoke templates.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/527619b22e1cb36b6b28c50f7c16df70_sldwebsite-1.jpg,,,443,#dcedc1,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,,1,1,
27395,"Ads and Affiliates","Q2W3 Fixed Widget",https://wordpress.org/plugins/q2w3-fixed-widget/,1,0,1,"Fixes positioning of the selected widgets.",fa-th-list,0,,,,115,0,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Widget,,,,
27395,"Ads and Affiliates","Amazon Auto Links",https://wordpress.org/plugins/amazon-auto-links/,1,0,1,"Amazon Associates Affiliate Plugin.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/73bf152a7034ce794a0bd302a17f5c02_sldwebsite-1.jpg,,,167,#a8e6cf,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Affiliate,,,1,
27395,"Ads and Affiliates","PG Simple Affiliate",https://wordpress.org/plugins/pg-simple-affiliate-shop/,1,0,1,"Create a simple and attractive store for your affiliate products and banner ad.",fa-user,0,,,,119,0,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Education,,,,
27395,"Ads and Affiliates","Amazon Link Engine",https://wordpress.org/plugins/amazon-link-engine/,1,0,1,"Automatically localize and affiliate Amazon product links.",fa-align-right,0,,,,134,#ffd3b6,"Design Resources, Programmer Resources, Wordpress Plugins",,,,,,,,,,,,,,11,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-full wp-image-28091"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/riley-mccullough-169333.jpg"" alt="""" width=""800"" height=""278"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Video,,,,
26835,"COLOR SCHEMES","Adobe Color",https://color.adobe.com/create/color-wheel/,1,0,1,"Awesome Color Scheme.",,1,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/3c1b48697990d0fc9d026661f43b9d75_sldwebsite-1.jpg,,https://www.google.com/s2/favicons?domain=https://color.adobe.com/create/color-wheel/,781,0,"Design Resources, Dev Resources, Web Design Resources",#7bbdf7,,,,,,,,,,#00b894,#ffffff,,18,publish,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""\&quot;aligncenter"" src=""\&quot;http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/riley-mccullough-169333.jpg\&quot;"" alt=""\&quot;\&quot;"" width=""\&quot;800\&quot;"" height=""\&quot;278\&quot;"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,,
26835,"COLOR SCHEMES","Colo Rotate",http://web.colorotate.org/,1,0,1,"Good color Collection.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/c1da1ea1d71d83e1da597b134b91af57_sldwebsite-1.jpg,,,312,0,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Colourcode,http://www.colourco.de/,1,0,1,"Very easy to pic color code.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/3c1b48697990d0fc9d026661f43b9d75_sldwebsite-1.jpg,,,256,#dcedc1,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Colourlovers,http://www.colourlovers.com/,1,0,1,"For Color Lovers.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/19c3f9d3460432692d4cc0c6acc16927_sldwebsite-1.jpg,,,166,0,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Colorhexa,http://www.colorhexa.com/,1,0,1,"Color encyclopedia : Information and conversion.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/e67b4e33eb546de6ee63185f7a6dc7c3_sldwebsite-1.jpg,,,122,#a8e6cf,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-full wp-image-28098"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/001.jpg"" alt="""" width=""980"" height=""380"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Paletton,http://paletton.com/#uid=1000u0kllllaFw0g0qFqFg0w0aF,1,0,1,"The Color Schema Designer.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/3c1b48697990d0fc9d026661f43b9d75_sldwebsite-1.jpg,,,120,#dd8787,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Colllor,http://colllor.com/,1,0,1,"Color Generator.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/cc5ee6ceb152af6f470b52959a9384e3_sldwebsite-1.jpg,,,108,#789dbf,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",eCommerce,,,1,
26835,"COLOR SCHEMES","Material Palette",https://www.materialpalette.com/,1,0,1,"Material Design Color Pallet Generator.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/1fc31dc0ca49cf2fc2fc79b4ae1bdf8d_sldwebsite-1.jpg,,,147,0,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Coolors,https://coolors.co,1,0,1,"Super fast Color Scheme.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/0010e5432b00b29536f4acc6ae65664a_sldwebsite-1.jpg,,,88,0,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-large wp-image-28099"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/banner-1-1024x320.jpg"" alt="""" width=""1024"" height=""320"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES","Material Colors",http://materialcolors.com/,1,0,1,"Material Design Color Selection.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/3f812a9ffd01f96a01f37ee3dd545fb5_sldwebsite-1.jpg,,,121,#dcedc1,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Maps,,,1,
26835,"COLOR SCHEMES","Flat UI Colors",http://flatuicolors.com/,1,0,1,"Flat Design Color.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/e4df63f0b1693af0da1c6738c80d5688_sldwebsite-1.jpg,,,142,0,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES",Brandcolors,https://brandcolors.net,1,0,1,"Official Color Code.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/a18303568a6a236bf9b79429cd08a713_sldwebsite-1.jpg,,,144,#ffd3b6,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26835,"COLOR SCHEMES","The Days color",http://www.thedayscolor.com/,1,0,1,"The Daily Color Digest.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/c6dee8491473625128d44de586ce944d_sldwebsite-1.jpg,,,378,#be9ae2,"Design Resources, Dev Resources, Web Design Resources",,,,,,,,,,,,,,18,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-full wp-image-28100"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/dock.jpg"" alt="""" width=""960"" height=""360"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Design,,,1,
26854,SHOWCASE,Dunked,http://dunked.com/showcase,1,0,1,"Awesome collection of Images.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/16e86f4d13357da8ceba6755a9098b4d_sldwebsite-1.jpg,,,543,0,"Design Resources, Web Design Resources",#1af2d5,,,,,,,,,,#1e73be,#ffffff,,19,publish,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-full wp-image-28100"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/dock.jpg"" alt="""" width=""960"" height=""360"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Logo,,,1,
26854,SHOWCASE,Behance,https://www.behance.net/,1,0,1,"Showcase & Discover Creative Work.",fa-expand,0,,,,206,0,"Design Resources, Web Design Resources",,,,,,,,,,,,,,19,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Color,,,,
26854,SHOWCASE,Dribbble,https://dribbble.com/,1,0,1,"Online Showcase & Discover Creative Work.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/a0b8527d94f7c0bb89369f58f737aaec_sldwebsite-1.jpg,,,191,#dcedc1,"Design Resources, Web Design Resources",,,,,,,,,,,,,,19,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Education,,,1,
26854,SHOWCASE,MaterialUp,http://www.materialup.com/,1,0,1,"Online Showcase & Discover Creative Work.",,0,https://dev.quantumcloud.com/sld/wp-content/uploads/2018/07/c518da0a93421896fda8c2f532209bb4_sldwebsite-1.jpg,,,120,0,"Design Resources, Web Design Resources",,,,,,,,,,,,,,19,,"Tesla’s Elon Musk says that advances in Artificial Intelligence present a “fundamental risk to the existence of civilization.” Salesforce CEO Marc Benioff believes Facebook ought to be regulated like a tobacco company because social media has become (literally?) carcinogenic. And Russian zillionaire George Soros last week called Google “a menace to society.”

<img class=""aligncenter size-large wp-image-28099"" src=""http://dev.quantumcloud.com/sld/wp-content/uploads/2018/02/banner-1-1024x320.jpg"" alt="""" width=""1024"" height=""320"" />

Eschewing much of the over-the-top luddism that now fills the New York Times (“Silicon Valley is Not Your Friends”), the Guardian (“The Tech Insiders Who Fear a Smartphone Dystopia”), and other mainstream media outlets, Keen proffers practical solutions to a wide range of tech-related woes. These include persistent public and private surveillance, labor displacement, and fake news.",Video,,,1,
